"","session","model"
"21430","21431","C17,C14,C30,C19,C34,C26,C31,C42,C49,C48,C54,A1"
"21431","21432","P26,P82,P69"
"21432","21433","A29"
"21433","21434","A5,A2,A3,P9,P13,P13,P18,B1"
"21434","21435","B10,B14,B21,B25,B26,B30,B29"
"21435","21436","A21,B4,B11,B13,B1"
"21436","21437","B4"
"21437","21438","B10,B11,B12,B15"
"21438","21439","A1,A4,A14,A2,A10"
"21439","21440","A1,A14,A10,A7,A3,A6,A15,A10,A22,A22,A39,A40,B2,B4,B5,B7,B11,B17,C4,C9,C40,C56,C58,C55,P4,P1,P1,P7,P8,P23"
"21440","21441","C40,C54,C50,C37,C29"
"21441","21442","A2,A7,A11,A14,A15,A21,A30,A42,A38,A39,A41,C56,P23,P23"
"21442","21443","C5"
"21443","21444","P48,B4,A35"
"21444","21445","B31,B1,B31,B31,B31"
"21445","21446","P20,P21,P42,P50,P51,P1,C3,C11,C26,C31,C32,C42,C41,C46,C15,C11,C11,A10,A21,A31,A31,A28,A29,A30,A32,A36,C27,C41"
"21446","21447","A2,A11"
"21447","21448","A3,A3,A11,A12,A41,A9,A3,A4,A15,A17,A13,A12,B4,B10,B2,B5,B24,B32,C5,C11,C17,C3,C14"
"21448","21449","A33,A9"
"21449","21450","A5,A16"
"21450","21451","B14"
"21451","21452","B16,B31,B31,B26,B30,B19,B17,B24,B26,B9,A31"
"21452","21453","P6,P2,B21,B20,B22,B29,B26,B27"
"21453","21454","A1,A3,A9,A17,A12,A10,A11,C5,C9,C7,C16,C15,C14,C41,C42,C50,C51,C55,C56,B10,B26,B25,B31,B32"
"21454","21455","B17,A4,A4"
"21455","21456","A12"
"21456","21457","B14,C5,C11,C17,P6,P18"
"21457","21458","B19,B9,B8"
"21458","21459","A10,P80"
"21459","21460","A1,A2,A18,A13,A15"
"21460","21461","C9,C18,C12"
"21461","21462","B15,B14,B14"
"21462","21463","P4,P14"
"21463","21464","P7,P2,P11,P4,P18,P23,P34,P26,P6"
"21464","21465","C55,B26,B26"
"21465","21466","B17"
"21466","21467","C23,C40,A2,A9,A12,B19,B32,B23,C29,C33,C41"
"21467","21468","A11,A11,A18,A18,A14,A14,B4,B4,P4,P4"
"21468","21469","A27,A31,A29,A41,A26,A21"
"21469","21470","B13,B10,B12"
"21470","21471","B22,A8,A11,A6,C25,C46"
"21471","21472","A1,A2,A3,A4,A5,A6,A10,A11,A12,B4,C6"
"21472","21473","A19,A22,A21,A2,A14"
"21473","21474","C38"
"21474","21475","B10,B11,B12,B13,B14"
"21475","21476","C7,P4,P1"
"21476","21477","B9,B21,B30,B28,B20,B5"
"21477","21478","P50,P63"
"21478","21479","P1,P6,P16,P33,B11,B10,B14"
"21479","21480","C59,C58,C56,C55,C59,C58,C54"
"21480","21481","P6,C21,P29,P27,P36,P70,P72,P78,P82,P16,P14,P68,P49"
"21481","21482","A2,P14"
"21482","21483","A2"
"21483","21484","P2,P3,P5,P6,P7,C1,B4,P12"
"21484","21485","B16,B10,C5,C17,A2,A11,A5,A14,A12,C49,C50,C50,C56"
"21485","21486","A1,A2,A4,A6,A16,A15,A11,A21,P1,P2,P3,P5,P8,P13,P11,P10,P17,P18,P29,P24,P40,P44,P43,P52,P53,P2,P1,P36,P61,P67,P65,P70,P72,P76,P77,P78,P80,P74,P82,P81,P59,P4,P13,P14,P17,P1,P2,P3,P4,P5,P6,P7,P8,P8,P9,P9,P10,P11,P12,P13,P14"
"21486","21487","P18,P36,P36"
"21487","21488","A1,A16,A13,A9,A30,A27,A28,A32,B3,B4,B6,B9,B23,B25,B26,B27,B31,B28,B16,B13,B10,C17,C12,C11,C33,C34,C41,C44,C45,C48"
"21488","21489","B26"
"21489","21490","P15,P38,P45,P67,P65"
"21490","21491","C41,C46"
"21491","21492","C5,C8,C11,C12,C14,C48,C56"
"21492","21493","A3,A2,A11,A16"
"21493","21494","B2,A9,A4,A15,B4,B11,B13,B15,B34,C29,C34,C55,P15,P12,P33,P34,P70"
"21494","21495","B25"
"21495","21496","A4"
"21496","21497","B4,P5,P7"
"21497","21498","B4"
"21498","21499","C11"
"21499","21500","A4,A21,A33,C6,B4,B24,B25,A15,A5,A35,A21,C7,C36"
"21500","21501","P6"
"21501","21502","A1,A39,B10,B13,B17,P17,C7"
"21502","21503","A3"
"21503","21504","C8,C8,P49,P49,B31,B19,A5,C34,C34,C34"
"21504","21505","B20,B27"
"21505","21506","B1"
"21506","21507","B32"
"21507","21508","A37,C7,C5,C8"
"21508","21509","A1,A2,A3,A5,A6,A7,A11,A12,A15,B14,B17,B21,B22,B34,B34,P1,P3,P6,P8,P1,P1,P1,P3,P13,P15,P16,P17,P18,P25,P26,P35,P41,P41,P45,P51,P65,P67,P71,P72,P74,P82,C9,A9,A13,A34,C19,C41"
"21509","21510","B3,B8,B24,B21"
"21510","21511","C31,C34,A9,A21"
"21511","21512","A10,A6,A9,A1,A13,A14,C4,C5,C9,C25,C26,C33,C40,C54,P4,P23,P77,P73,P78,P78"
"21512","21513","C9,B17,A5"
"21513","21514","A13,A13,A16,A17,A10,A2,A5,A6,A10,A11,A15,A17,A18,A21,A32,A33,A13,B1,B2,B2,B2,B17,B31,C24,C44"
"21514","21515","C31,C57,C56,C5,P4,P11,P14,P43,P72,P71,B4,B3,B24,B32,A11,A10,A5,A12,A8,A2,A3,A22"
"21515","21516","A2"
"21516","21517","A1,A2,A3,A8,A9,P17,P6,P9,A12,A16,A15,B16,B4,B11,B13,B17,C2,B17,C14,C13,C59,C58,P39,P78,P74"
"21517","21518","P69"
"21518","21519","A17,P18,P6,P15"
"21519","21520","C17,A3,A15"
"21520","21521","A6"
"21521","21522","P6,P37,P39,P55,P74,A17,A15,A37,C21,C59"
"21522","21523","A1,B16,B16,C5,C5,C11,C19,C56,P15,P15,P33"
"21523","21524","B2,B5"
"21524","21525","B24"
"21525","21526","A5,A2,A7,B2"
"21526","21527","C5,B2,B23,B4,B15"
"21527","21528","B16,B29,B34,C21"
"21528","21529","B1,B23"
"21529","21530","A13,A14,B32"
"21530","21531","P1,P10"
"21531","21532","C57,C56,A36,B2"
"21532","21533","B17,B31,B23,B25,B27,A11,A2,A3,B34"
"21533","21534","A5"
"21534","21535","B1,B26,B20,B34,P11,P7,P6,P20"
"21535","21536","B13,B12,B10"
"21536","21537","A6,A12,A18,A3,A5,A37"
"21537","21538","B1"
"21538","21539","A1,A8,A12,A16,A12,C12,C5,C17"
"21539","21540","A13,A16,A7,A1,A3,C1,C17,C11,C10,C4,C13,P12,P1,P2,P3,P4,P5,P6,P7,P8,P10,P11,P12,P13,P14,P15,P16,P17,B4,B8,B13,B15,B16,B12"
"21540","21541","A9,A10,A42"
"21541","21542","C26"
"21542","21543","P26,C43,C56,C59"
"21543","21544","A22"
"21544","21545","B12,C7,C17,C20,C29,C30,C43,C50,C58,C57,C55,A1,P50,A19,A38,A2,A7,C55,C56,C56,C57,C57,C25,C57,C57,C36,C54,C44,C53,C37,A1"
"21545","21546","P16"
"21546","21547","A30"
"21547","21548","B12,B32"
"21548","21549","B1,B15,B10"
"21549","21550","A16"
"21550","21551","P2,P29"
"21551","21552","B4,B9,B17"
"21552","21553","A17,A12,A17,B10,B4"
"21553","21554","A15,A5,A17"
"21554","21555","B1,A1,P4,P11"
"21555","21556","A15"
"21556","21557","A18,A17,A22,A38,A37,A17,A43,B10,B21,B31,P3,P9"
"21557","21558","A10,A6,A11,A10,A6,A6,A9,A28,A7,A14,A2,A6,A6,C4,C29,C29,C25,C30,C49,C49"
"21558","21559","B14,B10,B3,B7,B22,C4,P9,P29,P34,P45,P59,P70,P73"
"21559","21560","A38,A38"
"21560","21561","B4,B13,B1,B15"
"21561","21562","P1,P6,P9,P25,P29,P33,P61,P65"
"21562","21563","A15,B1,B3,B11,B24,B21,B31,A21,A23,A27,A20,A2,C19,P11"
"21563","21564","C7,C32,C41,A15"
"21564","21565","C13"
"21565","21566","A7"
"21566","21567","A21"
"21567","21568","C1,C3,C12,C21"
"21568","21569","C4,C25,C48,C55,C55"
"21569","21570","P47,P55,P64,A33,C53"
"21570","21571","P14,B5,C1,C1,C14,C11"
"21571","21572","A5,A4"
"21572","21573","A15,P55"
"21573","21574","B4,A8,P34,A29,A11,A38,A42,C49"
"21574","21575","A3,A2"
"21575","21576","A11,A10,A13"
"21576","21577","C7"
"21577","21578","P18,P2,P6,P39,B9"
"21578","21579","B17,A35,A24,P20,P21,P6,P12"
"21579","21580","P8,P30,P32,C21,C54,C55,B2,B4,B9,B32,P1,P2,P3,P4,P6,P8,P10,P11,P12,P13,P14,P15,P16,P15,P17,P18,P37,P38,P39,P40,P41,P42,P43,P48,P49,P50,P53,P72,P74"
"21580","21581","C4"
"21581","21582","C5"
"21582","21583","A8,A6"
"21583","21584","C46"
"21584","21585","A1,A6,A11,A13,B13,B15,B4,C30,C58,B29"
"21585","21586","P37,B2"
"21586","21587","P1,A28"
"21587","21588","A2,A2"
"21588","21589","A3,B10"
"21589","21590","A9,A9,A1,B13,B13,C3,C3,C11,C11,C1,C28,C28,C39,C39,C56,C59,P16,P15"
"21590","21591","C3,C14,C10,C12,C9,A4,A5,A15,A16,B9,B4,A14,A6,A11,P7,P12"
"21591","21592","A3,A3"
"21592","21593","C18,C4,C11,C10,C14,C16"
"21593","21594","C17"
"21594","21595","C5,C10,C18,C9,C13,A2,A6,A18,A11,A4,A7,A3,A2,A12"
"21595","21596","C14,C7,A5,P1"
"21596","21597","C17,C10,C12,C18,P1,P4,P18,C18"
"21597","21598","B4"
"21598","21599","B10,B21,B20"
"21599","21600","A13,C1,C14,A13,B16,B23,B31,A36,P78,C5"
"21600","21601","B12,B29,B11,B12"
"21601","21602","B15"
"21602","21603","P7"
"21603","21604","B10"
"21604","21605","B1,B3"
"21605","21606","C1,C13,C7,A2,A3"
"21606","21607","C41,C49,C23,C23,A31,A31,B4,B4,P48,P50,P50"
"21607","21608","P17,C6,C11,A3"
"21608","21609","A7,C3,C16,C11,C10,C8,P1"
"21609","21610","C1,C4,C27,C48,C40,C56,C57,C56,C37"
"21610","21611","P5,P3,P1,P15,C3"
"21611","21612","A12,A13,A15,A16,A17,A18,B14,B19,C58,P8,P48"
"21612","21613","C5,C30,C41,C48,C57,C5,P6,P14,P20,P49,P57,P70,B24,B23,C24,C35,P42,P50,P48,P59,A5,A9,A15,A12,A12"
"21613","21614","P1"
"21614","21615","C4,C1,C18,C1"
"21615","21616","P6,P39,P39,P39,P57,P57,P80,P80,P1,P6,P6,P14,A4,A1,A10,A42,C47,C48,A2,A5,A9,A37,A10,A6,A8,C54,C30,C48,P80,P82,P75,P18,P43,P59,P63,P67,P72"
"21616","21617","A4"
"21617","21618","P6,A8,A42,C1,P8,P17,C30,C52,C54,C48,C55,C49,C24,C23,B10,P16,P9,P10,P14"
"21618","21619","A11,A38,B11,B3,B29,P1,P2,P3,P12"
"21619","21620","A12"
"21620","21621","P16,A11"
"21621","21622","A2,A6,A11,A7,A8,A10,B8,C9,C6,C49,P4,P11,P14,P23,P40,P58,P70,P71"
"21622","21623","P1,P50,P42,P42,P48,P48,P1,P1,P42,P48,P48,C11,C14,C16,C26,C33,A36,C41,C41,P20,P42,C33,A33,A21,C10,C2,C26,C31,C33,C41,C46,P39,P49,P46,P48,P51,P50,P50,P49,P42,P49,A5,A6,C9,C7,C6,C13,C14,C16,C16,C16,C23,C27,C27,C34,C42"
"21623","21624","A37,C56,P12,P17"
"21624","21625","B4,B4,B10,B2"
"21625","21626","C40,C40,A3,A3"
"21626","21627","A7"
"21627","21628","A4,A13,A27,A29,A20,C40,C57,P4,P60,P72,P80,A19,A27,A15,A4,C26,C49,C50,P61,A14,A13,A6,A16,A4"
"21628","21629","C19"
"21629","21630","C11,C5,C26,C41,C49,C59"
"21630","21631","B1,B3,B10,B7,B13,B9,B6,B32,B25,P2,P5,P18"
"21631","21632","B26,B32,C6,C15,C9,P6,P43,P82"
"21632","21633","A1,A20"
"21633","21634","C5"
"21634","21635","B6,B4,A1,A8,C49,C56,A10,A5,A17,A42,P6,P1,P11"
"21635","21636","B24,B10,P33"
"21636","21637","B4,P15,B4,A12,A9,A29,A27,B27,B32,A9,A10,A12,A12,A14,C59,A9"
"21637","21638","B3,B4,B16,B11,P23,P26"
"21638","21639","C16"
"21639","21640","A18,C40,P23"
"21640","21641","A17,B15,B10,B16,B28,B31,B32,B34,B19,C30,P36,P34,P33"
"21641","21642","B4,B3,B3,B6,B34,B27,B20,A17,A20,A22,A21,A32,A34,A32,A37,A38,A39,A43,A18,A11,A22,P3,P7,P3,P18,P12,P19,P23,P3"
"21642","21643","B26"
"21643","21644","P53,A12"
"21644","21645","B16,B29,B34,A12,A32,C2,C26,C49,C40,B34"
"21645","21646","A4,A10,A17,A31,B2,B2,C6,C6,C24,C31,C56,P8,P9,P71"
"21646","21647","B5,B5,B13,B13,B5"
"21647","21648","A1,A2,A13,A18,A12"
"21648","21649","C16"
"21649","21650","A17,A15,P14,P17"
"21650","21651","P15,P15"
"21651","21652","P6,P58,P75,C19,C34"
"21652","21653","P15,P40,P38,P38"
"21653","21654","B4,B14,B25,B23,B32,C9,A11,A8"
"21654","21655","P15,P1"
"21655","21656","P4,P8,P1,P17,B2,C9"
"21656","21657","B19,B23,B19,B24,B11,B8,B19,P33"
"21657","21658","A2,A2,B4,B10,B25,B24"
"21658","21659","C8,C1"
"21659","21660","B13"
"21660","21661","B13,B21,B26,B21"
"21661","21662","B10"
"21662","21663","A1,A4,A17"
"21663","21664","A5,A2,A11"
"21664","21665","A1,A2,A10,A11,A12,A17,A42"
"21665","21666","A29,A31,A27,A28"
"21666","21667","B17,B25"
"21667","21668","P3"
"21668","21669","B17"
"21669","21670","C1,P69,P23,P2,P18"
"21670","21671","B4,B2,B21"
"21671","21672","B1,A3,C15"
"21672","21673","A12,C8,C12,C4,P13,P18,P49,P39,P59,P59,P75,P73,P80,P82"
"21673","21674","A1,A11,A5,A8,A12,B16,B4,B24,A38,A42,P78"
"21674","21675","B10,B13,B17"
"21675","21676","B4,B2,B23,B24"
"21676","21677","A10,A9,A10,B3,A5,A10,A3,P1,P5,P16,P4,P8,P15,P2,P26,B1,B16,B17,B9,P48,C15"
"21677","21678","A2,A1,A4,A5,A18,A40,B14,B11,B1,B10,B4,A5,A1,P1,P3,P3,P37"
"21678","21679","B31"
"21679","21680","B14,A6,C17,C14,C8"
"21680","21681","A21,C24,P5,P46"
"21681","21682","A4,A31,A42,A42,A2,A7,B2,B4,B11,B17,B13,B13,B10,B10,B24,B25,B25,B26,B26,B33,B29,C5,C16,C29,C25,C25,C40,C40,C50,C57,P3,P6,P11,P11,P71"
"21682","21683","A9,A13"
"21683","21684","B4"
"21684","21685","A4,A23,A35,A29,A26,A25,A28,B7,P26,P63,P62"
"21685","21686","B12"
"21686","21687","B14,B11"
"21687","21688","A1,A3,A7,A10,A15,A14,A13,A17,A18"
"21688","21689","P62,A11,A3,A14"
"21689","21690","P6,P15,P35,B4,B2,B14,B10,A11"
"21690","21691","A1,A3,A4,A5,A6,A7,A9,A10,A11,C50"
"21691","21692","B21,C53"
"21692","21693","B15,B10"
"21693","21694","B10,B31"
"21694","21695","P48"
"21695","21696","C50"
"21696","21697","A3,A11,A7,P3,P14"
"21697","21698","A15,A21,P4"
"21698","21699","C54"
"21699","21700","P7,P17,P19,P32,P53,P50,P52,P59,P71,P72,P76,P82,P80,P73,P77,P81,C21,C29,A2,A7,A10,A20,A21,A2,A2"
"21700","21701","A14,A17,B27,B32,C6,C33"
"21701","21702","A2,A5,A7,A9,A5,P1,P17,P39,P73"
"21702","21703","A17,C18"
"21703","21704","A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A21,A32,C1,C2,C4,C5,C10,C11,C12,C13,C14,C18,C20,C21,C28,C30,C32,C45,C44,C52,C54,P1,P3,P5,P7,P9,P12,P13,P15,P17,P18,P33,P46,P39"
"21704","21705","P10,P3"
"21705","21706","A4,B2,B13,B10,C2,C21,C44,P16,P2,P5,P19,P23,P27,P39,P49,P60,P80,P56,P25,P31,P36,P29,P53,P2"
"21706","21707","A20,A29,C17,C14,P11,P29,P51,P61,P82"
"21707","21708","B8"
"21708","21709","P1,P3,P41,P77,B10,B30,B32,A4,A1,A23,A36,A39,C1,C10,C28"
"21709","21710","B4,B4,A2,A9"
"21710","21711","B4,B14,B13,B19,B24,B33,B27"
"21711","21712","B4,B3,B13,B17,B8,B5,B11,B24,B25,B19,B34,B12"
"21712","21713","A2,A14,A11,B4"
"21713","21714","B1,B17,C32,A10,A39,A43,B34,B33,B32,B30,B29,B28,B27,B26,B25,B28,B27,B26,B24,B23,B22,B20,B19,B17,B16,B15,B14,B13,B12,B11,B10"
"21714","21715","C8,A18,C11,C11,C18,A18"
"21715","21716","B1,B4,B15"
"21716","21717","P59,P64,P63,P5,C54,C24,P70"
"21717","21718","B15,B17,B19,B23"
"21718","21719","C10,A15"
"21719","21720","P1,P2,P6,P14,P19,P39,P14"
"21720","21721","A5,A8,A2,A11,P18,C4,C6,A12,A6,A11,A1,A2,A5,A7,A8,A9,A12,A10,A11,P11,P3,P82,P71"
"21721","21722","P6"
"21722","21723","C57,C59,B13,B16,B21,B23,B32,C9"
"21723","21724","P3"
"21724","21725","A15,C1"
"21725","21726","B10"
"21726","21727","A27,C57,C55"
"21727","21728","B9,C58"
"21728","21729","B1,A9,A11,A11,A7,P23,P47"
"21729","21730","A10,A4,A9,A13"
"21730","21731","A9,A15,A13,A11"
"21731","21732","C19,B10,B11,B13"
"21732","21733","A2,A5,A15,A20,A26,B4,B10,B11,B13,B31,B32,C5"
"21733","21734","B6,C18,P16,P17"
"21734","21735","P16,C1,C10,C7,C14,C17"
"21735","21736","B4,P12,P15,C12,C17,C11"
"21736","21737","A4,A6,P5"
"21737","21738","A3,A3,C2,C4,A10,C1,A2,C7"
"21738","21739","A1,A16,A23"
"21739","21740","C14"
"21740","21741","A1,A2,A5,A11,A3,A10,B10,C5,P1,A20,C50,C56"
"21741","21742","A2,A4,A11,A18,B4,A18,B4,C5,C4,C2,A2,A3,A16,A16,A13,A13,A11,A10,A10,A8,A14,A28,A21,A20,A41,B17,B5,B4,B2,P11,P3"
"21742","21743","P1,P2,A9,A8,A7,A6,P29,P26,P25,P33,P34,P40,P1"
"21743","21744","P11,C14,B23,B33,B34,B19,B29"
"21744","21745","A2,A5"
"21745","21746","A1,A16,A13,A15,P16,P1,P4,P40,P48,P45,P38,P55,P56,A30,A33,A34,B3,B4,B2,B5,B9,B15,A38"
"21746","21747","A2,A3,A5,B4,P61"
"21747","21748","P16,P20,C41,C42,C41"
"21748","21749","A13,A20,A30,A30,A33,A41"
"21749","21750","P77,P82"
"21750","21751","A17,A16,A11,C3,C6,P3"
"21751","21752","P16,P17,P41,P51,P52,P53,P77,P78,P82"
"21752","21753","B1"
"21753","21754","B30"
"21754","21755","C14"
"21755","21756","A4"
"21756","21757","C3"
"21757","21758","A4"
"21758","21759","A2,A1"
"21759","21760","A1,A11,A28,A34,A38,A43,B4,B13,B21,C1,C11,C27,C57"
"21760","21761","B3,B11,B29,P17,P6,P34,P36,P39,P71"
"21761","21762","B3,C8,C37,C42,P20,P26,P33,P35,P56,P59,P70,P71,P72,P65,P58,P60"
"21762","21763","P6,P15,P40,P65,P72,P73,P74,P78,P77,C5,C35,C24,C35,C41,C47,C49,C52,C54,C57"
"21763","21764","A3,A7,A9,A11,B4,P1,P8,P16,P17,P9,C56"
"21764","21765","B6,A11,C5,C2,A18"
"21765","21766","C17,C34,C29,C27,C47,C49,B10,B16,B20,B27,B30,B31"
"21766","21767","A13"
"21767","21768","C5,C7,C12,C9,C24,C26,C29,C35,C36,C21,C30,C40,C41,C50,C51,C56,B10,B26,B23,B25,A11"
"21768","21769","C2,P36,P15,P52,P47,P61,P72,P60,A4,A10,A3"
"21769","21770","A29,B17,B4,B23,B30,B25,B21,B19,B20,B28,B27,B26,B24,P39,P40,P37,P63,P61,P59,P70,P71,P72,P68,P77,P78,P75,P82"
"21770","21771","C4,C1,C2,C3,C4,C5,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,A1,A2,A3,A4,A5,A6,A7,A13,A14,A15,A17,B1,B2,B3,B4,B5,B7,B8,B9,B10,B11,B12,B13,B15,B16,B19,B20,B21,B22,B23,B24,B26,B27,B28,B29,B30,B31,B33,B34,P1,P3"
"21771","21772","C7,B13,B10,B12,A16,A21,P16,P16"
"21772","21773","B4,B4,B3,B16,B9,C17"
"21773","21774","A36,A23,B17"
"21774","21775","A1"
"21775","21776","B11,A17,A10,A12,A15,B11,C14,C17,C21,C21,C19,C26,C53,C37,C57,A30,A19,A22,A42,A43,A39,A40,A37,A38,A39,A37,A40,B13,B11,B10,B29,B21,B22,B24,B32,B32,A38,C39,C40,C43,C47,A38"
"21776","21777","P1,P1,P19,P48,P48,P50,C3,C2,C3,C23,C26,C33,C41,P60,P55,P55,P42,P42,P50,P50,C41"
"21777","21778","C17,C12,P6,P12,P1"
"21778","21779","A9,B2,B3,B4,B11,B10,B14,B27,B31,B34,C8,C32,B34"
"21779","21780","B24,B23,B32,B21,A11"
"21780","21781","B4,B12,B12,B13,B13,P15,P15"
"21781","21782","B11,P16"
"21782","21783","C1"
"21783","21784","B24,B21,B20,B30,B22"
"21784","21785","B12,P48"
"21785","21786","A10,A7,A9,A2,A17,A8,B10,P18,P1"
"21786","21787","P56,B27,B10,B14,B15,C8,C38,C53,B26,B27,C53"
"21787","21788","A1,A4,A8,A5,C41,C40"
"21788","21789","A1,A13,A10,A15"
"21789","21790","C51"
"21790","21791","A4,A12"
"21791","21792","P4,P15,P17,P26,P34,P36,P41,P59,P63,P68,P70,P72,P82"
"21792","21793","P6,C4"
"21793","21794","A2,A8,A10"
"21794","21795","A11,C6,C8"
"21795","21796","B16,B17"
"21796","21797","P17"
"21797","21798","C1"
"21798","21799","P1,P23,P63,B13,B12,B24,B25,B26,B32,B21"
"21799","21800","B14,B13,B12,B11,B10"
"21800","21801","P30"
"21801","21802","P1,P17,B14,B10,B10,B10"
"21802","21803","P1,A18"
"21803","21804","P53,P70,P59,P59,P76,P77,P77,P74,P75,P81"
"21804","21805","P14,B2,B4,B33"
"21805","21806","B7,B2,P77"
"21806","21807","B4,B8,A4"
"21807","21808","P15"
"21808","21809","P41,P42"
"21809","21810","A1"
"21810","21811","P17"
"21811","21812","B5,B6,B31,B32,B7,B9,C11,C16"
"21812","21813","B4,B16,C6,C9,C33"
"21813","21814","P17,P15,P1,C17,C11,C8,B4,B12,B14,B10,C24,C47"
"21814","21815","A17,A11,A16,A14,A15,A2,A30,A34,A39,A37,A40,A30,A32,A34,A31,A26"
"21815","21816","A12,A1,B9,B2,A12"
"21816","21817","A12"
"21817","21818","B16,B13,B10,B1,B21,B32"
"21818","21819","A36,A23,A31"
"21819","21820","A11,A2,A10,A10"
"21820","21821","P29,P82,B1,C15,C20,C57,C58,B12,B11,B22,B29,B34,B10,B28,B34,P36,P78"
"21821","21822","B13,B10,A25,A31,A42,A41,C12,C16,C17,C13,C7"
"21822","21823","B10,B14,B26,B24,B21"
"21823","21824","C8,C28,C34,P17,P17"
"21824","21825","C7,C5"
"21825","21826","A1,A2,A13,A14,A16,A22,P1,P2,P3,P3,P4,P5,P10,P11,P12,P14,P15,P16,P17,P19,P23,P29,P30,P31"
"21826","21827","B32,B14,B11,A13,A6,P1,A12"
"21827","21828","B10"
"21828","21829","B26,A12,A16"
"21829","21830","C36,C56,P15,P29,P51,P41,P45,P60,P65,B16,B11"
"21830","21831","P26,A15,A19,A20,C55,C57,B6,B4"
"21831","21832","B10,B15,P39,P7,P17"
"21832","21833","B29,C54,P4,P8,A17"
"21833","21834","A1"
"21834","21835","A40"
"21835","21836","C1,C2,C4,C8,C11,A8,C3,C49,P15"
"21836","21837","B34,B31,B4,P14,C2,B12,B16,B10,B11,B13,B2"
"21837","21838","C2,C14,C3,C1,C12,C28,C45"
"21838","21839","B7"
"21839","21840","C9,B4,B3,B13"
"21840","21841","A2,A3,A11,A17,A15,C4,C10,B2"
"21841","21842","C4,C16,A7,B4,P10,P14,C16"
"21842","21843","P71,P72,P50"
"21843","21844","C13,C13,C5,C1,C49,C56"
"21844","21845","P16,P12"
"21845","21846","B6,B5"
"21846","21847","P23,A9"
"21847","21848","B10,B4,B4,B3,B9,B9,B2,B13,C10,C59,C58,A6,A14,C58,A10,A7,A38"
"21848","21849","P4,P13,P12,B17,P1,P3,P5,P6,C13,C4,C17"
"21849","21850","C7,C35,C44,C55,A2,A37"
"21850","21851","C35,C30,C30,C28,A13,A2,A18,A18,A10"
"21851","21852","A3,A2,P5"
"21852","21853","A9"
"21853","21854","P11,P16,P4,P15,B4,B3,C31,C30,C53,C59,P61,P59,P49,P52,P23,P21,P36,P33,P5"
"21854","21855","B1,B22"
"21855","21856","P6,P2,P55,P78,P64,P14,P16,P1,P5,P2,P7,C2"
"21856","21857","A2,B4,C25,C35,C29,P1,P33,P70,P74,P1,P2,P59,P58,P67,P80,A2,A5,A9,A7,A9,A9,A6,C40,C29,C40"
"21857","21858","B3,A17"
"21858","21859","B2"
"21859","21860","A1"
"21860","21861","B13,B4,B9"
"21861","21862","B17"
"21862","21863","A14,A7,P9,P72"
"21863","21864","A4,A11,A13,A17,A16,A18,A21,B32,P3,P23,P77"
"21864","21865","A11"
"21865","21866","P1,P14,P15,P17,P14,C1,C4,C11,C13,C35,P48,P44,P51,P78"
"21866","21867","P6,P12,P26,P37,P40,P56,P57,P69,P68"
"21867","21868","B13"
"21868","21869","A17,C49,C54,C57"
"21869","21870","C4,C5,C20,C30,C35,C24,C40,C39,C53,C50,C52,C59,C56,C57,B4,B13,B2,B29,B34,B24,P6,P6,P2,A4,A18,A12,A13"
"21870","21871","A2,P26,P43,P76,P82,P2,P3,P1,P23,P26,P71,P71"
"21871","21872","P70,C21"
"21872","21873","P42,C42,C38,C13,C14"
"21873","21874","A5,A11"
"21874","21875","C8,C5,A10,A2,A6,A4,A14,A15,A8,A17,A33,A32,A20,A37,B12,B11,B10,B14,B6,C4"
"21875","21876","A1,A2,A3,A5,A7,A8,A9,A11,A12,A13,A18,A21,A22,A30,A43,B4,B8,B1,C9,C29,C42,C50,C50,C49,P1,P4,P7,P9,P9,P11,P15,P17,P29,P32,P43,P50"
"21876","21877","A1,A1,A2,A10,A7"
"21877","21878","A14,A15,A16,A17,A18"
"21878","21879","P29"
"21879","21880","A7,A22,A42,C26,C40,C54,C57,C59,P6,A42"
"21880","21881","C5,B3,B2,B6,A5"
"21881","21882","A6,A18,A18,A6"
"21882","21883","P1,P6,P9,P11,P17,P26,P82"
"21883","21884","A31,A29,A15,C6"
"21884","21885","C17,C21,C25,C46,C44,C53,C56,C55,C58,C11,C1"
"21885","21886","A5,A5,A1,A13,A15,A18,A9,A4,A3"
"21886","21887","A7,A18,A3,A6,A1,A12,A7,A9,A16"
"21887","21888","A1"
"21888","21889","C8"
"21889","21890","P23,P53,P71,B2,C29,C51,C46"
"21890","21891","A1,A17,A15,A37,C10,P8,P8,P4,P9,P9,P82,P59,P65,P33,A32,A34,A42,P14,P8,P9,P30,P35,C14,C54,C51,C52,C58"
"21891","21892","C29"
"21892","21893","P10"
"21893","21894","A14,A10,B10,B32,B26,B21,B24,C16,C29,C49,C40"
"21894","21895","P12,P47,B13,B1,B24"
"21895","21896","B11,B16"
"21896","21897","A3,A9,A8,A7,A3,A2,B3,C51,C51,C49,C55,P15,P1,P1,P25,P34"
"21897","21898","A17"
"21898","21899","A2,A8,A9,A11,B13,B15,B16"
"21899","21900","A11,A20,C18,C24,C34,C35,C49"
"21900","21901","P6"
"21901","21902","A12"
"21902","21903","A29"
"21903","21904","C5,C36,C42,A12,P36"
